customer_id,num_orders,total_spent,avg_order_value
17940,14,28389.58,2027.827142857143
14527,121,27191.1,224.71983471074375
12681,44,26936.76,612.199090909091
16333,22,26626.8,1210.3090909090909
15513,35,26437.05,755.3442857142857
17865,46,26310.09,571.9584782608696
18251,9,26278.86,2919.873333333333
13802,19,26259.11,1382.0584210526315
17857,23,25769.54,1120.4147826086958
12731,17,25631.71,1507.7476470588235
14062,24,25585.65,1066.06875
12939,20,25264.8,1263.24
14895,38,25119.54,661.0405263157895
15498,44,24972.86,567.565
16525,48,24151.3,503.1520833333333
13001,33,24042.65,728.5651515151516
17920,54,23569.88,436.47925925925927
15640,29,23459.51,808.9486206896552
12409,7,23419.29,3345.612857142857
16133,56,22992.26,410.5760714285714
14607,20,22575.13,1128.7565
15159,34,22116.73,650.4920588235294
13340,12,22100.56,1841.7133333333331
12621,35,22097.2,631.3485714285714
12482,27,21941.72,812.6562962962963
14051,37,21770.98,588.4048648648649
16839,44,21758.25,494.5056818181818
12753,6,21429.39,3571.565
15615,47,21373.97,454.7653191489362
13319,58,21323.22,367.6417241379311
12682,51,20736.22,406.5925490196079
14866,17,20700.04,1217.649411764706
14667,54,20359.59,377.0294444444445
15251,21,20324.54,967.835238095238
12477,9,20276.37,2252.93
17706,31,20272.15,653.9403225806452
17243,69,20184.68,292.53159420289853
18008,23,19759.08,859.0904347826087
17340,18,19617.95,1089.8861111111112
16843,35,19571.43,559.1837142857142
17139,25,19566.76,782.6704
12540,32,19250.49,601.5778125
14194,36,18670.59,518.6275
13113,37,18230.07,492.7045945945946
12557,8,18096.14,2262.0175
16746,42,18045.05,429.6440476190476
17581,43,17951.170000000002,417.4690697674419
12901,28,17654.54,630.5192857142857
17377,78,17639.23,226.1439743589744
14952,32,17629.35,550.9171875
16652,16,17550.39,1096.899375
15189,46,17524.38,380.96478260869566
18172,52,17467.24,335.90846153846155
12357,2,17437.66,8718.83
16019,27,17329.16,641.8207407407407
17416,22,17298.45,786.2931818181819
15078,52,17276.73,332.2448076923077
15523,16,17259.19,1078.699375
13027,19,17239.2,907.3263157894736
15808,21,17180.25,818.1071428571429
15125,24,17024.87,709.3695833333333
16656,30,16833.170000000002,561.1056666666667
12433,10,16794.14,1679.414
17735,26,16790.33,645.7819230769231
14277,8,16789.16,2098.645
16553,33,16584.01,502.54575757575753
12454,4,16459.78,4114.945
15358,42,16425.86,391.0919047619048
14961,22,16410.15,745.9159090909092
13225,16,16260.07,1016.254375
16180,13,16249.87,1249.99
12980,21,16245.78,773.6085714285715
17107,10,16052.72,1605.272
17716,24,15956.97,664.8737500000001
13199,66,15949.21,241.65469696969697
13564,36,15880.22,441.1172222222222
15044,32,15769.01,492.7815625
12971,116,15704.6,135.3844827586207
16191,24,15677.820000000002,653.2425000000001
12949,22,15526.7,705.7590909090909
14769,17,15512.46,912.4976470588236
14849,43,15407.61,358.316511627907
15768,34,15308.89,450.2614705882353
12472,19,14971.29,787.9626315789474
18092,18,14693.72,816.3177777777778
16126,15,14644.6,976.3066666666668
17133,12,14622.33,1218.5275
16873,12,14617.39,1218.1158333333333
14543,39,14548.22,373.03128205128206
17448,41,14448.67,352.4065853658537
15482,18,14377.36,798.7422222222223
14733,15,14335.15,955.6766666666666
13488,23,14205.96,617.6504347826087
15601,30,14191.74,473.058
16713,32,14115.56,441.11125
12647,35,14109.55,403.13
14299,27,14070.25,521.1203703703703
13178,21,14059.19,669.4852380952382
18223,26,14000.85,538.4942307692307
12435,6,13925.93,2320.988333333333
18087,16,13908.72,869.2950000000001
17589,18,13806.27,767.015
15005,56,13752.58,245.5817857142857
15382,12,13733.55,1144.4625
15093,23,13702.38,595.7556521739131
12989,33,13551.75,410.6590909090909
15291,39,13472.76,345.4553846153846
13629,19,13370.86,703.7294736842106
16558,38,13304.11,350.10815789473685
12744,8,13158.16,1644.77
16923,32,13157.13,411.1603125
13090,23,13076.74,568.5539130434782
15738,41,13043.32,318.12975609756097
14049,13,13023.4,1001.8
13097,27,13015.36,482.0503703703704
18225,26,13014.8,500.5692307692307
14110,33,12987.95,393.57424242424247
13969,35,12973.46,370.67028571428574
13668,35,12948.48,369.9565714285714
13316,10,12940.82,1294.082
13952,14,12823.521,915.9657857142856
12714,12,12815.71,1067.9758333333334
13468,72,12793.28,177.68444444444447
16549,34,12781.8,375.9352941176471
12451,8,12629.88,1578.735
16161,43,12580.06,292.5595348837209
17017,29,12576.99,433.6893103448276
14040,35,12523.81,357.82314285714284
17858,30,12518.65,417.2883333333333
12583,27,12493.58,462.7251851851852
14936,12,12410.81,1034.2341666666666
16000,3,12393.7,4131.233333333334
12476,18,12319.91,684.4394444444445
14735,55,12225.16,222.27563636363635
15144,29,12160.31,419.3210344827586
15465,32,12100.4,378.1375
15194,28,12021.53,429.3403571428572
14415,23,11980.09,520.8734782608695
17364,28,11972.92,427.6042857142857
17044,12,11962.3,996.8583333333336
13458,16,11959.27,747.454375
13854,39,11944.56,306.2707692307692
16258,15,11942.52,796.168
16523,28,11916.33,425.5832142857143
16814,36,11914.95,330.97083333333336
13687,1,11880.84,11880.84
17338,17,11880.54,698.8552941176471
18226,26,11878.88,456.88000000000005
13050,34,11877.29,349.33205882352945
14505,19,11873.08,624.8989473684211
14426,17,11727.94,689.8788235294118
13004,36,11650.85,323.63472222222225
14739,25,11573.62,462.9448
13418,31,11559.66,372.8922580645161
15023,20,11555.5,577.775
15218,22,11453.83,520.6286363636364
13680,12,11419.67,951.6391666666668
13102,37,11380.1,307.57027027027027
12474,29,11310.75,390.0258620689655
14016,11,11303.41,1027.5827272727272
15874,21,11284.76,537.3695238095238
12437,38,11282.4,296.90526315789475
15555,36,11233.78,312.0494444444445
13576,28,11202.59,400.0925
12539,7,11186.75,1598.107142857143
14134,15,11123.35,741.5566666666667
12705,13,11114.1,854.9307692307692
13013,29,11097.43,382.67
12481,14,11033.51,788.1078571428571
15032,8,11010.05,1376.25625
14045,16,10986.63,686.664375
16985,23,10923.16,474.92
18052,1,10877.18,10877.18
12567,15,10741.48,716.0986666666666
16033,27,10608.81,392.9188888888889
13324,18,10513.47,584.0816666666666
15290,26,10496.28,403.70307692307694
12683,20,10445.7,522.2850000000001
14028,3,10396.5,3465.5
16168,66,10360.67,156.97984848484847
16984,9,10350.53,1150.058888888889
15296,12,10323.03,860.2525
14422,19,10271.52,540.6063157894737
17160,17,10209.16,600.5388235294117
15719,31,10194.32,328.8490322580645
14796,27,10167.77,376.58407407407407
18229,28,10150.51,362.5182142857143
15805,30,10148.93,338.29766666666666
18055,14,10142.64,724.4742857142857
16327,16,10129.04,633.065
12431,25,10102.22,404.0888000000001
17809,20,10085.89,504.2945
13941,15,10027.18,668.4786666666666
13985,22,10020.86,455.4936363636364
15547,26,10002.65,384.71730769230766
14755,25,9972.55,398.902
16182,9,9971.65,1107.961111111111
15694,23,9963.48,433.1947826086956
14101,13,9961.93,766.3023076923077
16131,12,9957.42,829.785
18260,23,9947.26,432.4895652173913
17049,19,9942.53,523.291052631579
16701,26,9916.73,381.4126923076923
12668,9,9906.03,1100.67
12758,7,9903.24,1414.7485714285715
14329,15,9887.62,659.1746666666667
14828,13,9839.46,756.8815384615385
13599,33,9811.04,297.30424242424243
16353,38,9795.46,257.7752631578948
12524,17,9794.11,576.1241176470588
17306,21,9782.35,465.8261904761905
13018,35,9763.16,278.9474285714286
13735,13,9762.77,750.9823076923077
14085,32,9705.67,303.3021875
14944,19,9684.67,509.7194736842105
12839,26,9669.12,371.8892307692308
16782,38,9636.12,253.58210526315796
17315,41,9559.5,233.15853658536585
18109,38,9555.71,251.4660526315789
15502,12,9542.92,795.2433333333333
14091,2,9530.08,4765.04
17811,47,9513.1,202.4063829787234
13999,29,9502.26,327.6641379310345
17504,18,9490.17,527.2316666666667
14063,7,9471.5,1353.071428571429
14146,12,9450.3,787.525
14439,5,9443.04,1888.608
13267,36,9429.81,261.93916666666667
17230,18,9388.49,521.5827777777778
15727,15,9371.71,624.7806666666667
15981,21,9362.77,445.8461904761905
12590,1,9341.26,9341.26
13069,38,9284.45,244.32763157894735
13162,16,9275.49,579.718125
15249,18,9266.0,514.7777777777778
14367,16,9227.82,576.73875
14292,16,9226.25,576.640625
17757,56,9070.1,161.96607142857144
15298,23,9061.77,393.99
16709,14,9056.01,646.8578571428571
13327,19,9052.87,476.4668421052632
15939,15,9004.84,600.3226666666667
17068,47,8980.18,191.06765957446808
15150,13,8977.94,690.6107692307693
15903,12,8939.84,744.9866666666667
12747,26,8898.48,342.24923076923073
14060,30,8898.24,296.608
13555,13,8891.84,683.9876923076923
14709,25,8886.33,355.4532
12359,10,8873.39,887.3389999999999
15867,31,8869.87,286.1248387096774
14135,24,8839.67,368.31958333333336
16700,25,8830.77,353.23080000000004
16550,18,8807.68,489.3155555555556
15260,25,8767.73,350.7092
12490,20,8764.64,438.232
16532,5,8756.64,1751.328
15570,25,8736.49,349.4596
16186,26,8718.43,335.3242307692308
12957,13,8706.97,669.766923076923
17576,41,8705.6,212.3317073170732
15497,9,8657.39,961.9322222222222
13756,23,8655.95,376.3456521739131
13263,38,8650.98,227.6573684210526
13758,14,8595.29,613.9492857142858
16945,33,8548.16,259.0351515151515
15281,16,8543.57,533.973125
13269,28,8537.32,304.9042857142857
15270,21,8524.86,405.9457142857143
12798,4,8510.93,2127.7325
13209,13,8509.51,654.5776923076924
15786,5,8501.62,1700.324
13148,26,8488.32,326.4738461538461
14286,7,8479.76,1211.3942857142858
18139,6,8438.34,1406.39
13047,23,8423.58,366.24260869565217
14160,7,8421.47,1203.0671428571427
15984,30,8393.02,279.76733333333334
17396,13,8391.6,645.5076923076923
13448,12,8386.22,698.8516666666666
14676,12,8356.79,696.3991666666667
14057,22,8346.66,379.3936363636364
13206,13,8308.19,639.0915384615384
17686,9,8296.81,921.8677777777776
17611,28,8287.53,295.9832142857143
15998,16,8274.14,517.13375
15034,14,8231.2,587.9428571428572
13381,12,8224.37,685.3641666666667
13139,8,8202.98,1025.3725
16722,22,8189.56,372.25272727272727
17365,15,8179.45,545.2966666666666
13426,22,8167.38,371.2445454545455
13715,17,8153.04,479.5905882352941
14056,23,8152.71,354.46565217391304
12766,9,8134.99,903.8877777777776
16672,20,8134.94,406.747
17593,11,8092.32,735.6654545454545
15955,22,8085.98,367.5445454545455
12637,12,8085.81,673.8175
17426,13,8077.77,621.3669230769231
16767,15,8052.41,536.8273333333333
16670,20,8030.150000000001,401.5075000000001
18041,38,8018.769999999999,211.02026315789476
14525,17,8018.59,471.6817647058824
16556,17,8012.58,471.3282352941176
13869,10,7996.87,799.687
13174,11,7972.46,724.7690909090909
16303,7,7928.27,1132.61
14291,23,7904.1,343.6565217391304
13871,17,7885.85,463.8735294117647
15622,17,7852.610000000001,461.91823529411766
14159,20,7849.58,392.479
17085,28,7839.27,279.9739285714286
12867,13,7829.26,602.2507692307693
16592,28,7807.91,278.8539285714286
15544,20,7807.89,390.3945
12643,11,7803.82,709.4381818181818
14395,20,7801.93,390.0965
17409,10,7793.51,779.351
17730,20,7773.8,388.69
17739,18,7730.59,429.4772222222222
13534,35,7720.900000000001,220.59714285714287
17696,27,7679.59,284.42925925925925
14175,8,7678.88,959.86
13141,17,7656.08,450.3576470588236
15046,25,7604.84,304.1936
14145,7,7600.05,1085.7214285714283
13373,6,7587.19,1264.5316666666668
13137,16,7586.94,474.18375
13709,18,7571.35,420.6305555555556
14030,20,7521.8,376.09
17091,19,7495.75,394.5131578947368
15179,13,7491.92,576.3015384615385
16570,20,7434.31,371.7155
16242,14,7404.650000000001,528.9035714285715
17602,14,7354.43,525.3164285714286
13082,21,7335.75,349.32142857142856
17238,32,7331.17,229.0990625
14282,25,7250.76,290.0304
14092,24,7229.45,301.2270833333333
16253,7,7222.2,1031.742857142857
14243,17,7217.75,424.5735294117647
12380,8,7210.650000000001,901.33125
16729,21,7202.01,342.9528571428572
14688,28,7190.42,256.80071428571426
16745,17,7180.7,422.3941176470588
14800,17,7180.08,422.3576470588236
14841,14,7163.0,511.6428571428572
15950,10,7120.91,712.091
14113,16,7092.610000000001,443.288125
13451,11,7088.92,644.4472727272728
15521,16,7087.64,442.9775
17231,25,7064.8,282.592
17769,17,7053.38,414.90470588235297
13183,15,7036.18,469.07866666666666
17965,29,7002.9,241.4793103448276
16938,9,6995.360000000001,777.2622222222222
17690,20,6963.8,348.19
12841,40,6958.2,173.95499999999998
13552,22,6948.92,315.86
16187,15,6911.4400000000005,460.7626666666667
15301,17,6909.67,406.4511764705882
12720,29,6905.28,238.1131034482759
16170,20,6869.0,343.45
15129,23,6860.18,298.2686956521739
18231,28,6848.27,244.58107142857145
16401,23,6847.45,297.71521739130435
12749,9,6847.36,760.8177777777778
12830,6,6814.64,1135.7733333333333
16145,19,6805.4400000000005,358.1810526315789
15413,5,6798.72,1359.744
14401,22,6795.9,308.9045454545454
13993,19,6775.71,356.6163157894737
13983,21,6753.89,321.61380952380955
13815,8,6737.74,842.2175
15321,12,6709.7300000000005,559.1441666666667
14844,10,6702.43,670.243
13734,4,6695.690000000001,1673.9225000000004
16497,23,6695.28,291.0991304347826
17975,24,6693.03,278.87625
16265,12,6685.17,557.0975
13384,11,6680.83,607.3481818181818
17700,14,6679.97,477.1407142857143
14461,13,6676.52,513.5784615384616
16717,14,6663.68,475.9771428571429
17001,19,6640.8,349.5157894736842
13953,12,6640.68,553.39
14562,26,6638.150000000001,255.31346153846155
13394,19,6621.7,348.5105263157895
15674,12,6613.52,551.1266666666667
13831,18,6585.54,365.8633333333333
13015,11,6579.78,598.1618181818181
12836,15,6559.7300000000005,437.3153333333333
15980,7,6543.68,934.8114285714286
13883,14,6535.37,466.8121428571429
14855,7,6520.3,931.4714285714286
14221,17,6517.49,383.3817647058824
12823,18,6501.5,361.19444444444446
13317,19,6486.091,341.3732105263158
12779,14,6474.11,462.43642857142856
12843,28,6461.87,230.78107142857144
14154,8,6460.7,807.5875
15750,18,6452.991,358.4995
16940,8,6427.66,803.4575
16655,13,6423.26,494.0969230769231
12428,8,6405.26,800.6575
18094,13,6391.52,491.6553846153847
12406,5,6390.36,1278.072
15514,18,6388.280000000001,354.9044444444445
14388,16,6388.2,399.2625
14766,11,6375.7300000000005,579.6118181818182
14227,15,6366.16,424.41066666666666
14702,29,6356.9800000000005,219.20620689655172
13590,18,6336.04,352.0022222222222
18245,20,6324.9800000000005,316.249
13654,11,6308.0,573.4545454545455
12913,13,6283.24,483.3261538461538
12613,9,6277.37,697.4855555555555
13136,13,6274.56,482.6584615384616
13615,8,6272.53,784.06625
14004,11,6258.45,568.9499999999999
15369,11,6251.26,568.2963636363637
17799,20,6246.93,312.3465
18118,29,6218.62,214.4351724137931
16735,14,6217.41,444.1007142857143
15673,9,6204.32,689.3688888888888
13334,5,6201.8,1240.36
16103,22,6191.71,281.44136363636363
16156,20,6188.18,309.409
14534,26,6183.06,237.81
14390,13,6150.03,473.0792307692308
17669,10,6142.35,614.235
17873,18,6135.95,340.8861111111111
13266,19,6135.04,322.89684210526315
14852,18,6132.43,340.6905555555556
12662,20,6130.54,306.527
17419,18,6126.25,340.34722222222223
14180,33,6117.5,185.37878787878788
13935,3,6116.92,2038.9733333333331
14560,44,6114.03,138.95522727272726
13230,30,6109.51,203.65033333333332
18178,11,6103.74,554.8854545454545
14530,16,6088.87,380.554375
18061,28,6083.81,217.2789285714286
17509,8,6083.64,760.455
16954,20,6081.88,304.094
17644,20,6028.6,301.43
13658,9,6025.5,669.5
17819,12,6021.05,501.75416666666666
15372,8,6017.06,752.1325
16456,13,6000.94,461.6107692307692
12417,20,5998.41,299.9205
12835,41,5996.83,146.2641463414634
12497,3,5996.5,1998.8333333333333
15755,17,5993.12,352.53647058823526
14105,5,5988.83,1197.766
12712,21,5985.03,285.00142857142856
17457,14,5984.81,427.4864285714286
14440,13,5982.03,460.1561538461538
17625,8,5978.9,747.3625
15785,16,5969.93,373.120625
14535,9,5961.89,662.4322222222222
14918,9,5955.81,661.7566666666667
12626,9,5954.4800000000005,661.6088888888889
14257,9,5954.45,661.6055555555555
16710,22,5921.35,269.1522727272728
15971,18,5897.88,327.66
17146,13,5852.64,450.20307692307694
18065,28,5846.63,208.80821428571429
12429,8,5842.41,730.30125
14112,13,5834.59,448.8146153846154
12910,13,5796.52,445.8861538461539
18075,20,5783.29,289.1645
14099,20,5750.91,287.5455
16316,13,5744.91,441.91615384615386
13771,9,5728.82,636.5355555555556
12656,8,5723.83,715.47875
12455,9,5722.95,635.8833333333333
13870,15,5712.08,380.80533333333335
16607,25,5706.87,228.2748
17651,16,5703.52,356.47
16279,9,5698.28,633.1422222222222
16458,30,5690.89,189.6963333333333
13157,9,5687.36,631.9288888888889
13901,15,5676.34,378.42266666666666
17672,6,5663.74,943.9566666666666
17491,17,5653.67,332.56882352941176
16409,12,5652.74,471.06166666666667
13722,10,5635.41,563.5409999999999
16320,6,5628.99,938.165
16003,10,5613.83,561.383
12356,6,5611.7300000000005,935.2883333333334
18145,11,5609.74,509.9763636363636
16200,12,5608.1,467.3416666666667
17838,13,5604.64,431.1261538461539
16011,29,5599.31,193.0796551724138
15228,6,5580.27,930.045
15854,21,5578.28,265.6323809523809
17203,10,5564.09,556.409
12500,18,5559.21,308.845
12484,9,5557.1,617.4555555555556
14210,16,5556.570000000001,347.28562500000004
15299,9,5556.53,617.3922222222222
15527,23,5554.04,241.48
14907,16,5547.72,346.7325
14572,11,5520.9800000000005,501.9072727272728
17069,14,5517.2300000000005,394.0878571428572
14732,19,5517.07,290.3721052631579
17092,11,5511.41,501.0372727272727
17204,9,5504.6900000000005,611.6322222222223
14189,16,5503.15,343.946875
13115,10,5494.7,549.47
16609,7,5493.46,784.78
13593,14,5493.29,392.3778571428571
13769,20,5478.12,273.906
16992,13,5476.5,421.2692307692308
17512,18,5467.820000000001,303.76777777777784
17685,12,5454.95,454.57916666666665
13520,11,5446.0,495.09090909090907
18198,17,5425.56,319.1505882352941
12664,11,5420.04,492.7309090909091
12378,2,5416.32,2708.16
14626,11,5410.92,491.9018181818182
14249,12,5400.461,450.0384166666667
17719,15,5396.04,359.736
17612,18,5394.86,299.71444444444444
13362,7,5394.07,770.5814285714285
13014,11,5381.08,489.1890909090909
14459,2,5375.741,2687.8705
14442,7,5367.02,766.7171428571429
12615,8,5362.9800000000005,670.3725000000001
17863,12,5360.4800000000005,446.7066666666667
15641,12,5345.55,445.4625
16008,15,5339.13,355.942
15628,17,5333.08,313.7105882352941
13842,18,5319.34,295.5188888888889
17584,6,5309.42,884.9033333333333
16546,5,5307.07,1061.414
16393,23,5297.77,230.3378260869565
15394,11,5286.8,480.6181818181818
15152,14,5263.83,375.98785714285714
13931,11,5257.38,477.9436363636364
13975,12,5256.4,438.0333333333333
13107,9,5253.07,583.6744444444444
14930,6,5236.7300000000005,872.7883333333334
12755,11,5236.26,476.0236363636364
15722,11,5234.0,475.8181818181818
17061,11,5232.2300000000005,475.6572727272728
15606,17,5230.99,307.70529411764704
13763,3,5217.44,1739.1466666666663
15812,12,5201.47,433.4558333333334
14546,11,5184.84,471.3490909090909
17663,17,5175.83,304.4605882352941
15796,17,5170.63,304.15470588235297
12633,7,5156.16,736.5942857142857
17157,19,5151.9,271.15263157894736
16153,11,5133.49,466.6809090909091
16308,7,5120.0,731.4285714285714
14713,21,5115.36,243.5885714285714
15443,14,5114.2300000000005,365.3021428571429
17861,18,5088.29,282.6827777777778
14493,10,5087.86,508.786
15367,11,5081.33,461.9390909090909
17469,17,5051.25,297.13235294117646
16931,23,5032.22,218.79217391304348
17084,3,5001.21,1667.07
14209,15,4993.27,332.8846666666667
15898,25,4992.7,199.708
17346,26,4991.41,191.97730769230768
13634,15,4988.08,332.53866666666664
14639,9,4978.96,553.2177777777778
13198,8,4974.2300000000005,621.7787500000001
17758,12,4964.03,413.6691666666666
17802,10,4946.22,494.622
12347,8,4921.53,615.19125
14970,12,4919.35,409.9458333333334
16919,24,4909.66,204.56916666666663
12727,10,4905.53,490.553
17314,17,4904.43,288.4958823529412
18144,19,4892.95,257.5236842105263
15332,6,4892.68,815.4466666666667
12594,14,4890.110000000001,349.29357142857145
16986,11,4888.75,444.4318181818182
13021,17,4887.24,287.48470588235296
13659,12,4884.68,407.0566666666667
16686,16,4881.07,305.066875
15379,8,4877.84,609.73
14107,11,4877.3,443.39090909090913
12688,1,4873.81,4873.81
17213,13,4869.400000000001,374.5692307692308
17652,12,4867.72,405.6433333333334
14081,10,4867.57,486.757
17449,13,4865.15,374.2423076923077
17059,9,4864.57,540.5077777777777
13495,10,4863.31,486.331
13044,11,4848.05,440.7318181818182
13562,8,4838.18,604.7725
17567,9,4838.08,537.5644444444445
12480,7,4834.85,690.6928571428572
14191,15,4817.66,321.1773333333333
13875,14,4814.37,343.88357142857143
15485,7,4810.92,687.2742857142857
13329,8,4808.77,601.0962499999999
15529,12,4781.11,398.4258333333333
17519,15,4774.17,318.278
15187,15,4762.18,317.4786666666667
13988,8,4757.8,594.725
12955,11,4757.16,432.4690909090909
17829,5,4756.74,951.348
12362,10,4737.2300000000005,473.72300000000007
14825,24,4735.08,197.295
17082,6,4732.03,788.6716666666666
14235,9,4717.99,524.2211111111111
13958,8,4709.2300000000005,588.6537500000001
16905,17,4704.27,276.7217647058824
15410,10,4685.72,468.572
12625,4,4678.88,1169.72
13971,14,4667.57,333.3978571428571
16904,20,4656.56,232.82800000000003
15123,5,4656.17,931.234
15484,6,4652.1,775.35
17050,11,4648.59,422.5990909090909
13124,4,4641.66,1160.415
18097,11,4627.92,420.72
16326,24,4626.25,192.76041666666663
17400,8,4623.28,577.91
17442,15,4620.3,308.02000000000004
12759,8,4618.74,577.3425
14441,11,4611.69,419.2445454545454
15245,8,4610.84,576.355
13851,8,4606.46,575.8075
17402,22,4600.56,209.1163636363636
17188,13,4592.93,353.3023076923077
18257,12,4585.15,382.0958333333333
17508,8,4579.23,572.40375
15416,7,4572.82,653.26
12708,18,4559.66,253.31444444444443
13510,11,4558.29,414.39
15365,13,4557.13,350.54846153846154
16143,12,4555.08,379.59
14032,16,4546.41,284.150625
17613,14,4544.55,324.6107142857143
13527,12,4541.29,378.4408333333333
13571,26,4537.26,174.51000000000002
14685,8,4536.64,567.08
13523,6,4534.57,755.7616666666667
16255,15,4530.0,302.0
15271,24,4528.54,188.6891666666667
12700,4,4525.99,1131.4975
14290,8,4516.56,564.57
17308,2,4511.76,2255.88
15581,34,4505.16,132.50470588235294
15764,8,4503.08,562.885
14625,11,4497.88,408.89818181818185
17596,13,4491.46,345.49692307692305
15122,11,4487.27,407.9336363636364
14701,15,4487.11,299.1406666666666
18064,11,4481.83,407.4390909090909
12916,7,4479.73,639.9614285714285
13491,27,4467.66,165.46888888888887
14648,15,4463.39,297.55933333333337
16912,15,4460.51,297.36733333333336
15240,12,4459.9800000000005,371.665
18093,8,4452.71,556.58875
14341,18,4452.02,247.33444444444447
17220,21,4451.41,211.9719047619048
17754,13,4451.22,342.4015384615385
18069,11,4449.02,404.4563636363637
13435,9,4447.33,494.1477777777778
12562,9,4426.92,491.88
15845,11,4426.28,402.3890909090909
17138,7,4417.27,631.0385714285715
16626,17,4413.1,259.59411764705885
16563,6,4412.56,735.4266666666667
14211,18,4402.29,244.57166666666663
15203,15,4400.18,293.3453333333334
16732,4,4387.64,1096.91
18272,9,4385.9800000000005,487.3311111111112
12600,20,4385.85,219.2925
14514,9,4380.04,486.6711111111111
16118,1,4376.25,4376.25
13297,7,4368.62,624.0885714285714
12752,1,4366.78,4366.78
15861,12,4360.9,363.4083333333333
12432,4,4359.32,1089.83
12917,6,4359.2,726.5333333333333
16283,8,4348.62,543.5775
15633,13,4335.96,333.5353846153846
14334,12,4318.4800000000005,359.8733333333334
17372,27,4316.46,159.8688888888889
17191,15,4310.34,287.356
14482,12,4306.72,358.8933333333334
12928,12,4304.89,358.74083333333334
14854,11,4303.06,391.1872727272728
17937,7,4301.22,614.46
13880,17,4293.86,252.58
16858,10,4292.59,429.259
16125,14,4292.35,306.5964285714286
18230,9,4291.06,476.7844444444445
14307,10,4287.92,428.792
12536,1,4279.71,4279.71
16293,15,4279.2,285.28
16081,8,4278.96,534.87
17930,13,4275.22,328.86307692307696
12449,5,4274.89,854.9780000000001
14466,13,4267.15,328.2423076923077
14239,21,4263.17,203.00809523809525
16571,10,4248.74,424.874
12935,15,4243.86,282.924
12395,15,4241.17,282.74466666666666
17728,5,4238.76,847.7520000000001
13911,20,4234.99,211.7495
16875,11,4234.53,384.9572727272727
14001,9,4228.85,469.8722222222223
16712,13,4225.22,325.0169230769231
17412,16,4220.22,263.76375
16743,14,4212.15,300.86785714285713
15804,13,4206.39,323.5684615384616
18079,5,4203.93,840.7860000000001
12598,10,4192.09,419.209
15518,15,4189.99,279.3326666666666
17406,13,4186.95,322.0730769230769
14868,12,4184.01,348.6675
17738,13,4183.56,321.81230769230774
16072,4,4180.09,1045.0225
12757,9,4176.75,464.0833333333333
17673,13,4173.88,321.0676923076923
18194,6,4162.04,693.6733333333333
14740,11,4161.06,378.27818181818185
12653,3,4160.83,1386.9433333333334
13461,6,4160.0,693.3333333333334
16749,2,4157.88,2078.94
16209,9,4146.78,460.7533333333333
15002,9,4138.08,459.7866666666666
18287,7,4132.99,590.4271428571428
13450,13,4120.04,316.92615384615385
15493,9,4113.19,457.0211111111111
12553,12,4104.75,342.0625
14408,11,4102.27,372.9336363636364
16477,11,4094.37,372.2154545454546
14566,4,4092.0,1023.0
15050,5,4087.19,817.438
12444,5,4085.46,817.092
12627,6,4082.53,680.4216666666667
18077,18,4078.79,226.59944444444443
14878,25,4076.5,163.06
14913,8,4073.13,509.14125
12483,19,4069.18,214.16736842105263
