customer_id,num_orders,total_spent,avg_order_value
14702,29,6356.98,219.21
13999,29,9502.26,327.66
13013,29,11097.43,382.67
12720,29,6905.28,238.11
12474,29,11310.75,390.03
18231,28,6848.27,244.58
18229,28,10150.51,362.52
18065,28,5846.63,208.81
18061,28,6083.81,217.28
17611,28,8287.53,295.98
17364,28,11972.92,427.6
17085,28,7839.27,279.97
16592,28,7807.91,278.85
16523,28,11916.33,425.58
15827,28,3603.14,128.68
15194,28,12021.53,429.34
14688,28,7190.42,256.8
13576,28,11202.59,400.09
13269,28,8537.32,304.9
13098,28,28882.44,1031.52
13081,28,56838.37,2029.94
12901,28,17654.54,630.52
12843,28,6461.87,230.78
17696,27,7679.59,284.43
17372,27,4316.46,159.87
16033,27,10608.81,392.92
16019,27,17329.16,641.82
14796,27,10167.77,376.58
14299,27,14070.25,521.12
13491,27,4467.66,165.47
13097,27,13015.36,482.05
12583,27,12493.58,462.73
12482,27,21941.72,812.66
18226,26,11878.88,456.88
18225,26,13014.8,500.57
18223,26,14000.85,538.49
17735,26,16790.33,645.78
17346,26,4991.41,191.98
16928,26,3798.08,146.08
16701,26,9916.73,381.41
16186,26,8718.43,335.32
15547,26,10002.65,384.72
15290,26,10496.28,403.7
14562,26,6638.15,255.31
14534,26,6183.06,237.81
13571,26,4537.26,174.51
13148,26,8488.32,326.47
12839,26,9669.12,371.89
12747,26,8898.48,342.25
17888,25,1807.44,72.3
17231,25,7064.8,282.59
17139,25,19566.76,782.67
16700,25,8830.77,353.23
16607,25,5706.87,228.27
15898,25,4992.7,199.71
15570,25,8736.49,349.46
15260,25,8767.73,350.71
15046,25,7604.84,304.19
14878,25,4076.5,163.06
14755,25,9972.55,398.9
14739,25,11573.62,462.94
14709,25,8886.33,355.45
14282,25,7250.76,290.03
14258,25,32051.34,1282.05
12431,25,10102.22,404.09
17975,24,6693.03,278.88
17716,24,15956.97,664.87
16919,24,4909.66,204.57
16326,24,4626.25,192.76
16191,24,15677.82,653.24
15611,24,2976.28,124.01
15271,24,4528.54,188.69
15125,24,17024.87,709.37
14825,24,4735.08,197.3
14135,24,8839.67,368.32
14092,24,7229.45,301.23
14062,24,25585.65,1066.07
12415,24,144033.37,6001.39
18260,23,9947.26,432.49
18008,23,19759.08,859.09
17857,23,25769.54,1120.41
16985,23,10923.16,474.92
16931,23,5032.22,218.79
16497,23,6695.28,291.1
16401,23,6847.45,297.72
16393,23,5297.77,230.34
15694,23,9963.48,433.19
15527,23,5554.04,241.48
15298,23,9061.77,393.99
15129,23,6860.18,298.27
15093,23,13702.38,595.76
14415,23,11980.09,520.87
14291,23,7904.1,343.66
14217,23,3298.59,143.42
14056,23,8152.71,354.47
13756,23,8655.95,376.35
13488,23,14205.96,617.65
13090,23,13076.74,568.55
13047,23,8423.58,366.24
12523,23,4010.35,174.36
18283,22,2658.95,120.86
17416,22,17298.45,786.29
17402,22,4600.56,209.12
16722,22,8189.56,372.25
16710,22,5921.35,269.15
16333,22,26626.8,1210.31
16103,22,6191.71,281.44
15955,22,8085.98,367.54
15218,22,11453.83,520.63
14961,22,16410.15,745.92
14401,22,6795.9,308.9
14057,22,8346.66,379.39
13985,22,10020.86,455.49
13552,22,6948.92,315.86
13426,22,8167.38,371.24
12949,22,15526.7,705.76
18241,21,2986.99,142.24
17404,21,47638.12,2268.48
17306,21,9782.35,465.83
17287,21,3826.86,182.23
17220,21,4451.41,211.97
16729,21,7202.01,342.95
15981,21,9362.77,445.85
15874,21,11284.76,537.37
15854,21,5578.28,265.63
15808,21,17180.25,818.11
15270,21,8524.86,405.95
15251,21,20324.54,967.84
14713,21,5115.36,243.59
14239,21,4263.17,203.01
13983,21,6753.89,321.61
13178,21,14059.19,669.49
13082,21,7335.75,349.32
12980,21,16245.78,773.61
12712,21,5985.03,285.0
18245,20,6324.98,316.25
18075,20,5783.29,289.16
17969,20,2354.29,117.71
17884,20,2693.47,134.67
17809,20,10085.89,504.29
17799,20,6246.93,312.35
17790,20,2779.41,138.97
17730,20,7773.8,388.69
17690,20,6963.8,348.19
17644,20,6028.6,301.43
16954,20,6081.88,304.09
16904,20,4656.56,232.83
16672,20,8134.94,406.75
16670,20,8030.15,401.51
16570,20,7434.31,371.72
16170,20,6869.0,343.45
16156,20,6188.18,309.41
15544,20,7807.89,390.39
15023,20,11555.5,577.77
14607,20,22575.13,1128.76
14590,20,2993.37,149.67
14395,20,7801.93,390.1
14344,20,2993.05,149.65
14159,20,7849.58,392.48
14099,20,5750.91,287.55
14030,20,7521.8,376.09
13911,20,4234.99,211.75
13769,20,5478.12,273.91
12939,20,25264.8,1263.24
12877,20,2942.14,147.11
12683,20,10445.7,522.29
12662,20,6130.54,306.53
12600,20,4385.85,219.29
12490,20,8764.64,438.23
12417,20,5998.41,299.92
18144,19,4892.95,257.52
17954,19,3801.83,200.1
17157,19,5151.9,271.15
17091,19,7495.75,394.51
17049,19,9942.53,523.29
17001,19,6640.8,349.52
16883,19,2246.06,118.21
16145,19,6805.44,358.18
15059,19,3490.4,183.71
14944,19,9684.67,509.72
14732,19,5517.07,290.37
14505,19,11873.08,624.9
14422,19,10271.52,540.61
14397,19,2612.96,137.52
13993,19,6775.71,356.62
13802,19,26259.11,1382.06
13629,19,13370.86,703.73
13394,19,6621.7,348.51
13327,19,9052.87,476.47
13317,19,6486.09,341.37
13266,19,6135.04,322.9
13027,19,17239.2,907.33
12483,19,4069.18,214.17
12472,19,14971.29,787.96
18092,18,14693.72,816.32
18077,18,4078.79,226.6
18044,18,3505.61,194.76
17894,18,2304.16,128.01
17873,18,6135.95,340.89
17861,18,5088.29,282.68
17739,18,7730.59,429.48
17612,18,5394.86,299.71
17589,18,13806.27,767.01
17512,18,5467.82,303.77
17504,18,9490.17,527.23
17419,18,6126.25,340.35
17340,18,19617.95,1089.89
17230,18,9388.49,521.58
17218,18,3889.39,216.08
16550,18,8807.68,489.32
15971,18,5897.88,327.66
15953,18,3440.34,191.13
15750,18,6452.99,358.5
15514,18,6388.28,354.9
15482,18,14377.36,798.74
15249,18,9266.0,514.78
14852,18,6132.43,340.69
14341,18,4452.02,247.33
14211,18,4402.29,244.57
13842,18,5319.34,295.52
13831,18,6585.54,365.86
13709,18,7571.35,420.63
13590,18,6336.04,352.0
13324,18,10513.47,584.08
13117,18,2255.66,125.31
12823,18,6501.5,361.19
12708,18,4559.66,253.31
12500,18,5559.21,308.85
12476,18,12319.91,684.44
18219,17,3352.7,197.22
18198,17,5425.56,319.15
17769,17,7053.38,414.9
17663,17,5175.83,304.46
17491,17,5653.67,332.57
17469,17,5051.25,297.13
17338,17,11880.54,698.86
17314,17,4904.43,288.5
17293,17,3750.63,220.63
17160,17,10209.16,600.54
16905,17,4704.27,276.72
16745,17,7180.7,422.39
16626,17,4413.1,259.59
16556,17,8012.58,471.33
16444,17,3625.88,213.29
15860,17,2358.8,138.75
15796,17,5170.63,304.15
15755,17,5993.12,352.54
15628,17,5333.08,313.71
15622,17,7852.61,461.92
15606,17,5230.99,307.71
15373,17,3084.54,181.44
15301,17,6909.67,406.45
14866,17,20700.04,1217.65
14800,17,7180.08,422.36
14769,17,15512.46,912.5
14525,17,8018.59,471.68
14426,17,11727.94,689.88
14243,17,7217.75,424.57
14221,17,6517.49,383.38
14096,17,53258.43,3132.85
13963,17,2860.57,168.27
13880,17,4293.86,252.58
13871,17,7885.85,463.87
13715,17,8153.04,479.59
13542,17,3959.49,232.91
13141,17,7656.08,450.36
13021,17,4887.24,287.48
12731,17,25631.71,1507.75
12524,17,9794.11,576.12
18168,16,3435.5,214.72
18087,16,13908.72,869.3
17651,16,5703.52,356.47
17460,16,2157.97,134.87
17412,16,4220.22,263.76
16918,16,3206.54,200.41
16775,16,2820.84,176.3
16686,16,4881.07,305.07
16652,16,17550.39,1096.9
16359,16,2697.75,168.61
16327,16,10129.04,633.06
16241,16,3989.81,249.36
15998,16,8274.14,517.13
15785,16,5969.93,373.12
15602,16,3137.96,196.12
15523,16,17259.19,1078.7
15521,16,7087.64,442.98
15281,16,8543.57,533.97
15235,16,2772.76,173.3
15058,16,3387.58,211.72
15024,16,3559.39,222.46
14907,16,5547.72,346.73
14867,16,2952.06,184.5
14530,16,6088.87,380.55
14388,16,6388.2,399.26
14367,16,9227.82,576.74
14292,16,9226.25,576.64
14210,16,5556.57,347.29
14189,16,5503.15,343.95
14113,16,7092.61,443.29
14088,16,64036.8,4002.3
14045,16,10986.63,686.66
14032,16,4546.41,284.15
13728,16,2855.17,178.45
13695,16,2770.73,173.17
13458,16,11959.27,747.45
13305,16,3616.41,226.03
13225,16,16260.07,1016.25
13162,16,9275.49,579.72
13137,16,7586.94,474.18
18037,15,167.42,11.16
17719,15,5396.04,359.74
17519,15,4774.17,318.28
17442,15,4620.3,308.02
17365,15,8179.45,545.3
17191,15,4310.34,287.36
16912,15,4460.51,297.37
16794,15,2050.68,136.71
16791,15,3944.88,262.99
16767,15,8052.41,536.83
16638,15,2380.13,158.68
16466,15,3767.09,251.14
16365,15,3167.34,211.16
16293,15,4279.2,285.28
16258,15,11942.52,796.17
16255,15,4530.0,302.0
16225,15,2859.31,190.62
16187,15,6911.44,460.76
16126,15,14644.6,976.31
16027,15,2048.36,136.56
16008,15,5339.13,355.94
15939,15,9004.84,600.32
15910,15,2661.17,177.41
15727,15,9371.71,624.78
15660,15,2603.69,173.58
15518,15,4189.99,279.33
15203,15,4400.18,293.35
15187,15,4762.18,317.48
14776,15,3708.3,247.22
14733,15,14335.15,955.68
14701,15,4487.11,299.14
14648,15,4463.39,297.56
14329,15,9887.62,659.17
14227,15,6366.16,424.41
14209,15,4993.27,332.88
14191,15,4817.66,321.18
14134,15,11123.35,741.56
14064,15,3260.24,217.35
13941,15,10027.18,668.48
13901,15,5676.34,378.42
13870,15,5712.08,380.81
13634,15,4988.08,332.54
13183,15,7036.18,469.08
12951,15,3213.72,214.25
12935,15,4243.86,282.92
12836,15,6559.73,437.32
12678,15,32595.18,2173.01
12567,15,10741.48,716.1
12395,15,4241.17,282.74
18055,14,10142.64,724.47
17940,14,28389.58,2027.83
17931,14,3402.24,243.02
17913,14,3425.09,244.65
17867,14,1560.72,111.48
17700,14,6679.97,477.14
17659,14,3586.99,256.21
17613,14,4544.55,324.61
17602,14,7354.43,525.32
17457,14,5984.81,427.49
17368,14,2758.29,197.02
17069,14,5517.23,394.09
16748,14,3637.33,259.81
16743,14,4212.15,300.87
16735,14,6217.41,444.1
16719,14,3508.62,250.62
16717,14,6663.68,475.98
16709,14,9056.01,646.86
16407,14,2761.65,197.26
16395,14,3517.56,251.25
16266,14,1757.95,125.57
16242,14,7404.65,528.9
16125,14,4292.35,306.6
16098,14,4010.7,286.48
15681,14,2989.7,213.55
15571,14,3892.35,278.02
15443,14,5114.23,365.3
15152,14,5263.83,375.99
15034,14,8231.2,587.94
15031,14,3102.94,221.64
14898,14,3365.95,240.43
14882,14,3546.65,253.33
14841,14,7163.0,511.64
14744,14,3660.08,261.43
14541,14,2491.38,177.96
14047,14,3968.11,283.44
13995,14,3902.01,278.72
13971,14,4667.57,333.4
13952,14,12823.52,915.97
13890,14,2927.38,209.1
13883,14,6535.37,466.81
13875,14,4814.37,343.88
13784,14,2910.23,207.87
13758,14,8595.29,613.95
13610,14,2102.46,150.18
13593,14,5493.29,392.38
12779,14,6474.11,462.44
12594,14,4890.11,349.29
12481,14,11033.51,788.11
18116,13,2130.89,163.91
18094,13,6391.52,491.66
17988,13,485.69,37.36
17930,13,4275.22,328.86
17905,13,2168.37,166.8
17870,13,2753.29,211.79
17838,13,5604.64,431.13
17754,13,4451.22,342.4
17738,13,4183.56,321.81
17673,13,4173.88,321.07
17596,13,4491.46,345.5
17449,13,4865.15,374.24
17426,13,8077.77,621.37
17406,13,4186.95,322.07
17396,13,8391.6,645.51
17228,13,2820.03,216.93
17213,13,4869.4,374.57
17211,13,3773.35,290.26
17188,13,4592.93,353.3
17146,13,5852.64,450.2
17090,13,3080.18,236.94
17071,13,3793.71,291.82
17063,13,3638.53,279.89
16992,13,5476.5,421.27
16817,13,2560.7,196.98
16764,13,2790.95,214.69
16742,13,2334.97,179.61
16725,13,1686.81,129.75
16712,13,4225.22,325.02
16668,13,862.42,66.34
16655,13,6423.26,494.1
16600,13,2153.41,165.65
16456,13,6000.94,461.61
16351,13,3330.03,256.16
16316,13,5744.91,441.92
16218,13,3968.67,305.28
16206,13,2577.12,198.24
16180,13,16249.87,1249.99
15965,13,2771.94,213.23
15916,13,3145.24,241.94
15885,13,1921.82,147.83
15862,13,2507.14,192.86
15858,13,3552.41,273.26
15804,13,4206.39,323.57
15696,13,3881.22,298.56
15633,13,4335.96,333.54
15365,13,4557.13,350.55
15356,13,3239.57,249.2
15179,13,7491.92,576.3
15150,13,8977.94,690.61
15015,13,2344.47,180.34
14828,13,9839.46,756.88
14810,13,2354.03,181.08
14710,13,1899.79,146.14
14573,13,2163.12,166.39
14524,13,2909.86,223.84
14466,13,4267.15,328.24
14461,13,6676.52,513.58
14440,13,5982.03,460.16
14404,13,2724.13,209.55
14390,13,6150.03,473.08
14177,13,2209.69,169.98
14112,13,5834.59,448.81
14101,13,9961.93,766.3
14049,13,13023.4,1001.8
13782,13,1786.08,137.39
13735,13,9762.77,750.98
13700,13,2596.97,199.77
13557,13,3032.26,233.25
13555,13,8891.84,683.99
13450,13,4120.04,316.93
13209,13,8509.51,654.58
13206,13,8308.19,639.09
13136,13,6274.56,482.66
13126,13,3774.81,290.37
13094,13,2209.44,169.96
12957,13,8706.97,669.77
12913,13,6283.24,483.33
12910,13,5796.52,445.89
12867,13,7829.26,602.25
12705,13,11114.1,854.93
12599,13,2026.72,155.9
18257,12,4585.15,382.1
18236,12,1795.35,149.61
18073,12,3859.82,321.65
17929,12,3082.1,256.84
17863,12,5360.48,446.71
17819,12,6021.05,501.75
17758,12,4964.03,413.67
17692,12,2960.44,246.7
17685,12,5454.95,454.58
17652,12,4867.72,405.64
17646,12,3898.79,324.9
17552,12,2786.77,232.23
17530,12,2787.1,232.26
17526,12,3939.24,328.27
17351,12,1964.38,163.7
17324,12,2171.07,180.92
17323,12,1547.64,128.97
17241,12,2736.64,228.05
17236,12,1929.26,160.77
17227,12,1878.93,156.58
17133,12,14622.33,1218.53
17044,12,11962.3,996.86
16873,12,14617.39,1218.12
16841,12,4006.06,333.84
16678,12,3109.99,259.17
16434,12,2673.69,222.81
16409,12,5652.74,471.06
16325,12,3597.5,299.79
16265,12,6685.17,557.1
16200,12,5608.1,467.34
16143,12,4555.08,379.59
16131,12,9957.42,829.78
16115,12,2553.8,212.82
16085,12,2324.71,193.73
16059,12,3053.57,254.46
15967,12,2966.0,247.17
15903,12,8939.84,744.99
15861,12,4360.9,363.41
15812,12,5201.47,433.46
15712,12,3472.41,289.37
15674,12,6613.52,551.13
15641,12,5345.55,445.46
15550,12,2211.05,184.25
15529,12,4781.11,398.43
15502,12,9542.92,795.24
15382,12,13733.55,1144.46
15321,12,6709.73,559.14
15312,12,2930.19,244.18
15296,12,10323.03,860.25
15240,12,4459.98,371.67
15114,12,3400.12,283.34
15081,12,1854.57,154.55
15021,12,2500.59,208.38
14970,12,4919.35,409.95
14963,12,3123.57,260.3
14936,12,12410.81,1034.23
14901,12,1919.0,159.92
14868,12,4184.01,348.67
14745,12,2551.41,212.62
14692,12,1715.14,142.93
14676,12,8356.79,696.4
14593,12,3658.03,304.84
14515,12,3724.06,310.34
14482,12,4306.72,358.89
14467,12,2203.24,183.6
14462,12,2237.81,186.48
14451,12,3258.68,271.56
14334,12,4318.48,359.87
14249,12,5400.46,450.04
14146,12,9450.3,787.52
13984,12,1893.8,157.82
13975,12,5256.4,438.03
13953,12,6640.68,553.39
13824,12,3314.76,276.23
13742,12,3107.87,258.99
13680,12,11419.67,951.64
13659,12,4884.68,407.06
13538,12,3103.13,258.59
13527,12,4541.29,378.44
13448,12,8386.22,698.85
13381,12,8224.37,685.36
13340,12,22100.56,1841.71
13313,12,3445.32,287.11
13110,12,2957.47,246.46
13092,12,2140.28,178.36
13037,12,3914.95,326.25
12963,12,3235.79,269.65
12928,12,4304.89,358.74
12924,12,2461.45,205.12
12872,12,3283.96,273.66
12826,12,2800.75,233.4
12714,12,12815.71,1067.98
12637,12,8085.81,673.82
12553,12,4104.75,342.06
12422,12,3639.35,303.28
12346,12,77556.46,6463.04
18178,11,6103.74,554.89
18145,11,5609.74,509.98
18097,11,4627.92,420.72
18069,11,4449.02,404.46
18064,11,4481.83,407.44
18036,11,1545.49,140.5
17994,11,2264.03,205.82
17742,11,2098.48,190.77
17725,11,3439.08,312.64
17705,11,2083.9,189.45
17682,11,4065.28,369.57
17618,11,4001.64,363.79
17609,11,1875.36,170.49
17593,11,8092.32,735.67
17470,11,2626.47,238.77
17422,11,3594.76,326.8
17388,11,2675.37,243.22
17307,11,3999.89,363.63
17288,11,2468.43,224.4
17268,11,1733.89,157.63
17262,11,2488.76,226.25
17180,11,2236.77,203.34
17096,11,3697.93,336.18
17092,11,5511.41,501.04
17061,11,5232.23,475.66
17050,11,4648.59,422.6
17019,11,3586.99,326.09
16987,11,2499.45,227.22
16986,11,4888.75,444.43
16983,11,3490.53,317.32
16915,11,1543.18,140.29
16891,11,1727.94,157.09
16875,11,4234.53,384.96
16837,11,3170.98,288.27
16818,11,3349.57,304.51
16531,11,2298.33,208.94
16503,11,3614.34,328.58
16477,11,4094.37,372.22
16470,11,2416.85,219.71
16455,11,3995.57,363.23
16347,11,3442.96,313.0
16332,11,1997.49,181.59
16153,11,5133.49,466.68
16128,11,3801.05,345.55
16094,11,3695.56,335.96
16016,11,2083.4,189.4
16010,11,1694.86,154.08
15845,11,4426.28,402.39
15751,11,1380.44,125.49
15722,11,5234.0,475.82
15716,11,2482.74,225.7
15434,11,2567.06,233.37
15394,11,5286.8,480.62
15380,11,3248.96,295.36
15369,11,6251.26,568.3
15367,11,5081.33,461.94
15329,11,2958.83,268.98
15241,11,3050.16,277.29
15222,11,3550.91,322.81
15182,11,2998.95,272.63
15122,11,4487.27,407.93
15079,11,3625.4,329.58
14915,11,1811.25,164.66
14854,11,4303.06,391.19
14766,11,6375.73,579.61
14740,11,4161.06,378.28
14723,11,1801.36,163.76
14711,11,2839.62,258.15
14653,11,3404.8,309.53
14626,11,5410.92,491.9
14625,11,4497.88,408.9
14572,11,5520.98,501.91
14546,11,5184.84,471.35
14540,11,3709.64,337.24
14533,11,3466.37,315.12
14532,11,3845.78,349.62
14507,11,3216.74,292.43
14502,11,2426.79,220.62
14465,11,3925.85,356.9
14441,11,4611.69,419.24
14410,11,2630.9,239.17
14408,11,4102.27,372.93
14312,11,3090.29,280.94
14309,11,3780.81,343.71
14132,11,3586.03,326.0
14107,11,4877.3,443.39
14083,11,1082.19,98.38
14016,11,11303.41,1027.58
14004,11,6258.45,568.95
13931,11,5257.38,477.94
13929,11,3494.1,317.65
13856,11,1142.03,103.82
13750,11,3602.18,327.47
13719,11,2782.1,252.92
13662,11,2233.61,203.06
13654,11,6308.0,573.45
13631,11,3070.42,279.13
13577,11,3484.28,316.75
13561,11,1803.4,163.95
13520,11,5446.0,495.09
13510,11,4558.29,414.39
13485,11,3015.22,274.11
13481,11,3830.84,348.26
13477,11,2819.17,256.29
13451,11,7088.92,644.45
13446,11,3881.89,352.9
13384,11,6680.83,607.35
13291,11,3270.79,297.34
13246,11,3351.75,304.7
13213,11,3851.52,350.14
13174,11,7972.46,724.77
13173,11,2389.82,217.26
13077,11,2740.65,249.15
13044,11,4848.05,440.73
13015,11,6579.78,598.16
13014,11,5381.08,489.19
13012,11,2957.83,268.89
12955,11,4757.16,432.47
12891,11,840.5,76.41
12853,11,3907.5,355.23
12820,11,2689.52,244.5
12782,11,3862.24,351.11
12755,11,5236.26,476.02
12726,11,3690.6,335.51
12664,11,5420.04,492.73
12643,11,7803.82,709.44
18135,10,1249.62,124.96
17966,10,1963.92,196.39
17921,10,2394.36,239.44
17802,10,4946.22,494.62
17720,10,2666.91,266.69
17676,10,2448.64,244.86
17669,10,6142.35,614.24
17629,10,2455.52,245.55
17572,10,652.21,65.22
17454,10,1547.94,154.79
17409,10,7793.51,779.35
17345,10,1586.63,158.66
17203,10,5564.09,556.41
17162,10,1715.46,171.55
17135,10,1716.38,171.64
17107,10,16052.72,1605.27
17075,10,2236.63,223.66
16950,10,3533.77,353.38
16858,10,4292.59,429.26
16813,10,1652.18,165.22
16771,10,3921.1,392.11
16571,10,4248.74,424.87
16539,10,3289.66,328.97
16515,10,3179.06,317.91
16426,10,1863.76,186.38
16208,10,3440.45,344.05
16150,10,4002.17,400.22
16086,10,2687.73,268.77
16076,10,2234.73,223.47
16057,10,3854.85,385.49
16005,10,2365.07,236.51
16003,10,5613.83,561.38
15950,10,7120.91,712.09
15906,10,2530.19,253.02
15819,10,3934.79,393.48
15732,10,1543.97,154.4
15680,10,4028.69,402.87
15572,10,3965.2,396.52
15569,10,3583.45,358.35
15532,10,3717.2,371.72
15483,10,810.68,81.07
15456,10,2091.52,209.15
15421,10,3805.34,380.53
15410,10,4685.72,468.57
15351,10,3430.22,343.02
15288,10,3706.53,370.65
15199,10,3122.4,312.24
15134,10,1596.29,159.63
15095,10,3141.64,314.16
15033,10,2553.88,255.39
15027,10,3195.6,319.56
15013,10,1610.82,161.08
14978,10,3112.19,311.22
14861,10,1380.73,138.07
14844,10,6702.43,670.24
14824,10,4022.91,402.29
14794,10,1953.9,195.39
14790,10,2526.62,252.66
14748,10,2681.9,268.19
14640,10,3649.36,364.94
14623,10,2012.3,201.23
14609,10,1486.2,148.62
14608,10,3342.94,334.29
14498,10,3900.83,390.08
14493,10,5087.86,508.79
14307,10,4287.92,428.79
14201,10,1193.54,119.35
14081,10,4867.57,486.76
14044,10,3073.95,307.4
13884,10,1825.03,182.5
13869,10,7996.87,799.69
13838,10,1690.07,169.01
13722,10,5635.41,563.54
13650,10,3288.0,328.8
13643,10,2156.77,215.68
13623,10,2533.06,253.31
13611,10,3297.93,329.79
13495,10,4863.31,486.33
13397,10,3191.87,319.19
13316,10,12940.82,1294.08
13268,10,3152.71,315.27
13211,10,2618.77,261.88
13203,10,2648.25,264.83
13184,10,1667.95,166.8
13115,10,5494.7,549.47
13059,10,2291.77,229.18
12986,10,2729.84,272.98
12970,10,1452.54,145.25
12838,10,2975.91,297.59
12727,10,4905.53,490.55
12676,10,2333.09,233.31
12598,10,4192.09,419.21
12433,10,16794.14,1679.41
12423,10,2301.39,230.14
12362,10,4737.23,473.72
12359,10,8873.39,887.34
18272,9,4385.98,487.33
18251,9,26278.86,2919.87
18230,9,4291.06,476.78
18177,9,2216.32,246.26
18171,9,2437.31,270.81
18170,9,2878.0,319.78
17897,9,2053.04,228.12
17800,9,1186.21,131.8
17774,9,3272.83,363.65
17750,9,1694.16,188.24
17686,9,8296.81,921.87
17667,9,3950.7,438.97
17655,9,2976.38,330.71
17634,9,2358.59,262.07
17567,9,4838.08,537.56
17550,9,2506.64,278.52
17515,9,1602.51,178.06
17490,9,2750.5,305.61
17432,9,1728.99,192.11
17348,9,2430.99,270.11
17289,9,2041.8,226.87
17204,9,5504.69,611.63
17193,9,2310.04,256.67
17147,9,3199.95,355.55
17126,9,2008.93,223.21
17097,9,1143.36,127.04
17083,9,4049.79,449.98
17059,9,4864.57,540.51
17027,9,1310.63,145.63
16996,9,2123.61,235.96
16984,9,10350.53,1150.06
